SalesPersonID,ProductID,Quantity,TotalSalesValue,SalesValuePerItem,tot_Sal_Val_to_Avg_Tot_Sal_Val_for_grp_salesP,Suspicious
C22220,PR6325,112.0,1065.0,9.508928571428571,0.03667855641908748,indeterminate
C22220,PR6527,335.0,3355.0,10.014925373134329,0.1155460627098953,indeterminate
C22220,PR6392,1716.0,45755.0,26.663752913752912,1.5758003276576036,No
C22220,PR6490,33378.0,47940.0,1.4362753909760921,1.651051638245121,No
C22220,PR6248,1100.0,7940.0,7.218181818181818,0.27345327508690576,indeterminate
C22220,PR6537,322.0,2240.0,6.956521739130435,0.07714550833686006,indeterminate
C22220,PR6544,13804.0,23200.0,1.680672268907563,0.7990070506317649,indeterminate
C22220,PR6609,3822.0,12855.0,3.3634222919937207,0.4427256739599714,indeterminate
C22220,PR6184,2655.0,14135.0,5.323917137476459,0.48680882158103433,indeterminate
C22220,PR6522,1152.0,8235.0,7.1484375,0.28361306301519756,indeterminate
C22220,PR6184,2084.0,11215.0,5.38147792706334,0.3862441410704846,indeterminate
C22220,PR6490,58754.0,86950.0,1.479899240902747,2.9945544419151706,No
C22220,PR6372,321.0,4295.0,13.38006230529595,0.14791962424411337,indeterminate
C22220,PR6609,803.0,3265.0,4.066002490660025,0.11244646639278932,indeterminate
C22220,PR6325,1384.0,17500.0,12.644508670520231,0.6026992838817192,indeterminate
C22220,PR6534,52903.0,94355.0,1.783547246848005,3.249582338894835,indeterminate
C22220,PR6184,1476.0,7300.0,4.94579945799458,0.2514117012763743,indeterminate
C22220,PR6547,1887.0,7795.0,4.130895601483837,0.2684594810204572,indeterminate
C22220,PR6530,10449.0,38735.0,3.7070533065365106,1.3340318149233368,indeterminate
C22220,PR6537,4404.0,7780.0,1.7665758401453224,0.2679428816342729,indeterminate
C22220,PR6530,50332.0,182765.0,3.631188905666375,6.29441912106528,indeterminate
C22220,PR6533,10547.0,16705.0,1.5838627097752915,0.5753195164139496,indeterminate
C22220,PR6248,181.0,2415.0,13.342541436464089,0.08317250117567725,indeterminate
C22220,PR6525,3134.0,3335.0,1.0641352903637524,0.1148572635283162,indeterminate
C22220,PR6491,2901.0,13065.0,4.503619441571872,0.4499580653665521,indeterminate
C22220,PR6490,53953.0,75275.0,1.3951958185828406,2.5924679196683664,No
C22220,PR6609,7544.0,24700.0,3.2741251325556733,0.8506669892501979,indeterminate
C22220,PR6522,273.0,2210.0,8.095238095238095,0.0761123095644914,indeterminate
C22220,PR6533,13232.0,24270.0,1.8341898428053205,0.8358578068462471,indeterminate
C22220,PR6184,1688.0,9205.0,5.453199052132701,0.3170198233217843,indeterminate
C22220,PR6248,130.0,1340.0,10.307692307692308,0.046149545165800214,indeterminate
C22220,PR6534,27092.0,45000.0,1.66100693931788,1.5497981585529923,indeterminate
C22220,PR6587,10732.0,79780.0,7.433842713380544,2.7476199353190602,indeterminate
C22220,PR6253,125.0,1402.0,11.216,0.04828482262869545,Yes
C22220,PR6609,3711.0,12450.0,3.354890864995958,0.4287774905329945,indeterminate
C22220,PR6207,860.0,7155.0,8.319767441860465,0.24641790720992576,indeterminate
C22220,PR6616,595.0,9935.0,16.69747899159664,0.34216099344942175,indeterminate
C22220,PR6533,13626.0,22305.0,1.6369440774988993,0.7681832872560997,indeterminate
C22220,PR6534,32869.0,71530.0,2.176214670358088,2.4634902729176784,indeterminate
C22220,PR6552,111.0,1085.0,9.774774774774775,0.03736735560066659,No
C22220,PR6534,15891.0,25950.0,1.6329998112138946,0.8937169380988922,indeterminate
C22220,PR6207,137.0,1190.0,8.686131386861314,0.0409835513039569,No
C22220,PR6534,9578.0,15675.0,1.6365629567759448,0.5398463585626256,indeterminate
C22220,PR6534,48701.0,77510.0,1.5915484281636927,2.669441228209832,indeterminate
C22220,PR6522,1035.0,7400.0,7.14975845410628,0.2548556971842698,indeterminate
C22220,PR6550,315.0,3105.0,9.857142857142858,0.10693607294015646,indeterminate
C22220,PR6248,232.0,1945.0,8.383620689655173,0.06698572040856822,indeterminate
C22220,PR6533,38423.0,57870.0,1.5061291413996825,1.993040431899148,indeterminate
C22220,PR6491,2195.0,11275.0,5.136674259681094,0.3883105386152219,indeterminate
C22220,PR6527,456.0,4135.0,9.067982456140351,0.14240923079148052,indeterminate
C22220,PR6533,35831.0,56505.0,1.5769864084172922,1.9460298877563738,indeterminate
C22220,PR6609,7807.0,21205.0,2.7161521711284746,0.7302993322692489,indeterminate
C22220,PR6561,1254.0,14260.0,11.371610845295056,0.49111381646590374,indeterminate
C22220,PR6325,265.0,3320.0,12.528301886792454,0.11434066414213187,indeterminate
C22220,PR6392,511.0,8575.0,16.78082191780822,0.2953226491020424,No
C22220,PR6587,14643.0,86745.0,5.9239909854538,2.9874942503039845,indeterminate
C22220,PR6248,294.0,4110.0,13.979591836734693,0.14154823181450663,indeterminate
C22220,PR6474,138.0,1360.0,9.855072463768115,0.04683834434737932,indeterminate
C22220,PR6491,98241.0,134790.0,1.3720340794576602,4.642162084252396,indeterminate
C22220,PR6587,11758.0,81385.0,6.921670352100698,2.802896069640784,indeterminate
C22220,PR6520,800.0,4135.0,5.16875,0.14240923079148052,indeterminate
C22220,PR6184,3757.0,19325.0,5.143731700825127,0.6655522092008127,indeterminate
C22220,PR6552,2493.0,15620.0,6.265543521861211,0.5379521608132831,indeterminate
C22220,PR6537,161.0,1465.0,9.099378881987578,0.050454540050669634,indeterminate
C22220,PR6493,1237.0,5775.0,4.668552950687146,0.19889076368096734,indeterminate
C22220,PR6526,11927.0,12330.0,1.033788882367737,0.42464469544351985,indeterminate
C22220,PR6561,432.0,4805.0,11.122685185185185,0.1654840033743806,No
C22220,PR6616,211.0,2695.0,12.772511848341232,0.09281568971778476,indeterminate
C22220,PR6253,403.0,6995.0,17.357320099255585,0.24090751375729288,indeterminate
C22220,PR6490,26437.0,35905.0,1.3581344328025116,1.236566730729893,indeterminate
C22220,PR6525,11425.0,10610.0,0.9286652078774617,0.3654079658277166,indeterminate
C22220,PR6529,1120.0,8755.0,7.816964285714286,0.30152184173625435,indeterminate
C22220,PR6525,11580.0,11480.0,0.9913644214162349,0.3953707302264078,indeterminate
C22220,PR6550,365.0,3575.0,9.794520547945206,0.12312285370726549,indeterminate
C22220,PR6325,876.0,14810.0,16.90639269406393,0.5100557939593292,indeterminate
C22220,PR6529,592.0,4120.0,6.95945945945946,0.14189263140529618,indeterminate
C22220,PR6527,817.0,5535.0,6.774785801713587,0.19062517350201805,indeterminate
C22220,PR6534,7422.0,11195.0,1.508353543519267,0.3855553418889055,indeterminate
C22220,PR6493,4218.0,21580.0,5.116168800379326,0.7432143169238571,indeterminate
C22220,PR6609,13598.0,34030.0,2.5025739079276366,1.1719918074568516,indeterminate
C22220,PR6492,7110.0,23210.0,3.2644163150492265,0.7993514502225544,indeterminate
C22220,PR6533,28746.0,44745.0,1.5565643915675225,1.5410159689878586,indeterminate
C22220,PR6253,150.0,1880.0,12.533333333333333,0.06474712306843612,indeterminate
C22220,PR6493,1313.0,7260.0,5.52932216298553,0.2500341029132161,indeterminate
C22220,PR6544,24507.0,40540.0,1.654221242910189,1.396195941060851,indeterminate
C22220,PR6520,893.0,4380.0,4.90481522956327,0.15084702076582457,indeterminate
C22220,PR6609,3822.0,12860.0,3.3647305075876504,0.4428978737553662,indeterminate
C22220,PR6474,182.0,2535.0,13.928571428571429,0.08730529626515189,indeterminate
C22220,PR6253,3570.0,26535.0,7.432773109243698,0.9138643141600811,indeterminate
C22220,PR6491,92350.0,128905.0,1.395831077422848,4.439482925072744,indeterminate
C22220,PR6522,1466.0,10430.0,7.114597544338336,0.35920877319350464,indeterminate
C22220,PR6594,109.0,1385.0,12.706422018348624,0.0476993433243532,indeterminate
C22220,PR6561,480.0,5420.0,11.291666666666666,0.18666457820793816,indeterminate
C22220,PR6491,3157.0,15860.0,5.023756731073804,0.5462177509922324,indeterminate
C22220,PR6492,274.0,3725.0,13.594890510948906,0.1282888475691088,indeterminate
C22220,PR6604,104.0,1110.0,10.673076923076923,0.038228354577640476,indeterminate
C22220,PR6325,417.0,5555.0,13.321342925659472,0.19131397268359715,indeterminate
C22220,PR6534,58071.0,90700.0,1.5618811454943087,3.123704288461253,indeterminate
C22220,PR6537,22282.0,34120.0,1.5312808545013912,1.1750914037739577,indeterminate
C22220,PR6491,2978.0,15340.0,5.151108126259234,0.5283089722711756,indeterminate
C22220,PR6544,13521.0,23345.0,1.7265734782930258,0.8040008446982134,indeterminate
C22220,PR6533,76202.0,117995.0,1.5484501719114985,4.06374297152134,No
C22220,PR6372,344.0,4480.0,13.023255813953488,0.1542910166737201,indeterminate
C22220,PR6248,1752.0,19005.0,10.847602739726028,0.6545314222955471,indeterminate
C22220,PR6534,52567.0,97980.0,1.8639070139060627,3.374427190556048,indeterminate
C22220,PR6493,2161.0,11440.0,5.2938454419250345,0.3939931318632496,indeterminate
C22220,PR6491,2477.0,12670.0,5.115058538554703,0.4363542815303647,indeterminate
C22220,PR6533,88286.0,135910.0,1.5394286749881068,4.680734838420826,No
C22220,PR6533,57983.0,93195.0,1.607281444561337,3.209631986363247,indeterminate
C22220,PR6529,403.0,2745.0,6.811414392059554,0.09453768767173253,indeterminate
C22220,PR6552,377.0,4340.0,11.511936339522546,0.14946942240266636,indeterminate
C22220,PR6491,79180.0,104960.0,1.325587269512503,3.614818104927157,indeterminate
C22220,PR6491,1953.0,10155.0,5.199692780337942,0.3497377844467919,indeterminate
C22220,PR6493,3440.0,17790.0,5.171511627906977,0.6126868720146162,indeterminate
C22220,PR6533,11546.0,19030.0,1.6481898492984584,0.655392421272521,indeterminate
C22220,PR6533,52338.0,81350.0,1.5543199969429478,2.8016906710730205,indeterminate
C22220,PR6534,32631.0,52605.0,1.612117311758757,1.8117140473484479,indeterminate
C22220,PR6552,12322.0,26525.0,2.1526537899691607,0.9135199145692915,indeterminate
C22220,PR6520,12743.0,14085.0,1.1053127207094091,0.48508682362708655,indeterminate
C22220,PR6325,113.0,1345.0,11.902654867256636,0.04632174496119499,indeterminate
C22220,PR6520,2106.0,9700.0,4.605887939221272,0.3340676030658672,indeterminate
C22220,PR6248,345.0,2905.0,8.420289855072463,0.10004808112436539,indeterminate
C22220,PR6537,702.0,5095.0,7.2578347578347575,0.17547159150727767,indeterminate
C22220,PR6533,11023.0,21510.0,1.9513743989839427,0.7408035197883303,indeterminate
C22220,PR6533,12576.0,23380.0,1.8590966921119594,0.8052062432659768,indeterminate
C22220,PR6248,307.0,3245.0,10.570032573289902,0.11175766721121022,indeterminate
C22220,PR6547,2934.0,19750.0,6.7314246762099526,0.6801891918093688,indeterminate
C22220,PR6183,157.0,1525.0,9.713375796178344,0.05252093759540696,indeterminate
C22220,PR6530,44126.0,157780.0,3.575669673208539,5.43393674347758,indeterminate
C22220,PR6533,84347.0,129030.0,1.5297520955102137,4.443787919957613,No
C22220,PR6229,107.0,1130.0,10.560747663551401,0.03891715375921958,indeterminate
C22220,PR6491,4267.0,21340.0,5.001171783454418,0.7349487267449079,indeterminate
C22220,PR6533,30249.0,54925.0,1.8157625045456047,1.8916147524116242,indeterminate
C22220,PR6248,269.0,4165.0,15.483271375464684,0.14344242956384917,indeterminate
C22220,PR6544,13976.0,24060.0,1.7215226101888952,0.8286254154396665,indeterminate
C22220,PR6544,28251.0,47585.0,1.6843651552157446,1.6388254527720918,indeterminate
C22220,PR6533,75513.0,114335.0,1.5141101532186512,3.937692721292364,No
C22220,PR6533,46095.0,70155.0,1.5219655060201758,2.4161353291841148,indeterminate
C22220,PR6492,119.0,1370.0,11.512605042016807,0.047182743938168875,indeterminate
C22220,PR6547,1910.0,10960.0,5.738219895287958,0.377461951505351,indeterminate
C22220,PR6491,1985.0,8615.0,4.340050377833753,0.29670024746520063,indeterminate
C22220,PR6529,932.0,5965.0,6.400214592274678,0.20543435590596884,indeterminate
C22220,PR6533,45848.0,72190.0,1.5745506892339907,2.486220645909789,indeterminate
C22220,PR6533,1150.0,2615.0,2.273913043478261,0.09006049299146833,indeterminate
C22220,PR6534,66598.0,1043950.0,15.675395657527254,35.95359528047547,Yes
C22220,PR6534,48459.0,74665.0,1.5407870570998163,2.5714595446302035,indeterminate
C22220,PR6537,11572.0,17655.0,1.5256653992395437,0.6080374775389573,indeterminate
C22220,PR6184,2087.0,10095.0,4.837086727359846,0.34767138690205457,indeterminate
C22220,PR6520,1068.0,5235.0,4.901685393258427,0.18029318577833142,indeterminate
C22220,PR6534,34649.0,56755.0,1.6379982106265694,1.9546398775261127,indeterminate
C22220,PR6525,24315.0,20410.0,0.8393995476043594,0.7029195648014793,indeterminate
C22220,PR6491,5300.0,26810.0,5.058490566037736,0.9233353029067938,indeterminate
C22220,PR6253,1865.0,8955.0,4.801608579088472,0.30840983355204543,indeterminate
C22220,PR6609,20470.0,53960.0,2.6360527601367854,1.8583801919004324,indeterminate
C22220,PR6522,887.0,6770.0,7.6324689966178125,0.23315852296452794,indeterminate
C22220,PR6207,4451.0,28325.0,6.363738485733543,0.9755118409114112,indeterminate
C22220,PR6248,988.0,10120.0,10.242914979757085,0.34853238587902846,indeterminate
C22220,PR6248,433.0,7700.0,17.782909930715935,0.26518768490795647,indeterminate
C22220,PR6492,14403.0,39245.0,2.7247795598139275,1.3515961940536039,indeterminate
C22220,PR6525,11811.0,10940.0,0.926255185843705,0.3767731523237719,indeterminate
C22220,PR6609,14544.0,35225.0,2.4219609460946097,1.2131475585562033,indeterminate
C22220,PR6534,132806.0,206330.0,1.5536195653810823,7.105996756760864,indeterminate
C22220,PR6522,733.0,5735.0,7.824010914051842,0.1975131653178091,indeterminate
C22220,PR6544,26925.0,44230.0,1.642711234911792,1.5232793900621966,indeterminate
C22220,PR6544,12720.0,21445.0,1.685927672955975,0.7385649224481982,indeterminate
C22220,PR6537,460.0,3640.0,7.913043478260869,0.1253614510473976,indeterminate
C22220,PR6522,1123.0,8425.0,7.502226179875334,0.29015665524019907,indeterminate
C22220,PR6609,2317.0,5500.0,2.373759171342253,0.1894197749342546,indeterminate
C22220,PR6544,28695.0,48320.0,1.6839170587210315,1.6641388226951241,indeterminate
C22220,PR6533,14507.0,26165.0,1.8036120493554835,0.9011215293008675,indeterminate
C22220,PR6534,70108.0,142985.0,2.0394962058538257,4.924397548904436,indeterminate
C22220,PR6552,659.0,6135.0,9.309559939301973,0.21128914894939127,indeterminate
C22220,PR6561,1083.0,11780.0,10.87719298245614,0.4057027179500944,indeterminate
C22220,PR6493,1566.0,8550.0,5.459770114942529,0.29446165012506853,indeterminate
C22220,PR6492,2172.0,7950.0,3.660220994475138,0.2737976746776953,indeterminate
C22220,PR6550,432.0,4230.0,9.791666666666666,0.14568102690398127,indeterminate
C22220,PR6331,183.0,2710.0,14.808743169398907,0.09333228910396908,indeterminate
C22220,PR6493,2238.0,9670.0,4.320822162645219,0.33303440429349856,indeterminate
C22220,PR6331,155.0,2600.0,16.774193548387096,0.08954389360528399,indeterminate
C22220,PR6525,11511.0,10805.0,0.93866736165407,0.3721237578481129,indeterminate
C22220,PR6491,1264.0,6660.0,5.268987341772152,0.22937012746584284,indeterminate
C22220,PR6248,2846.0,17030.0,5.983836964160225,0.5865125031146101,indeterminate
C22220,PR6544,12596.0,21805.0,1.7311051127342014,0.7509633077166221,indeterminate
C21633,PR6632,108.0,1630.0,15.092592592592593,0.42324574961360123,indeterminate
C21633,PR6220,266.0,5325.0,20.018796992481203,1.3826893353941268,indeterminate
C21633,PR6436,208.0,4570.0,21.971153846153847,1.186646058732612,indeterminate
C21633,PR6436,357.0,5300.0,14.84593837535014,1.3761978361669243,indeterminate
C21633,PR6436,234.0,4120.0,17.60683760683761,1.0697990726429676,indeterminate
C21633,PR6632,110.0,2975.0,27.045454545454547,0.7724884080370943,indeterminate
C21633,PR6632,105.0,1410.0,13.428571428571429,0.3661205564142195,indeterminate
C21633,PR6436,102.0,1335.0,13.088235294117647,0.34664605873261206,indeterminate
C21633,PR6436,228.0,2930.0,12.850877192982455,0.7608037094281298,indeterminate
C21633,PR6436,220.0,4180.0,19.0,1.0853786707882536,indeterminate
C21633,PR6552,138.0,1215.0,8.804347826086957,0.31548686244204016,indeterminate
C21633,PR6436,195.0,2400.0,12.307692307692308,0.6231839258114374,indeterminate
C21633,PR6436,186.0,3095.0,16.63978494623656,0.8036476043276661,indeterminate
C21633,PR6632,110.0,2030.0,18.454545454545453,0.5271097372488408,indeterminate
C21633,PR6632,101.0,1850.0,18.316831683168317,0.480370942812983,indeterminate
C21633,PR6632,112.0,1975.0,17.633928571428573,0.5128284389489953,indeterminate
C21633,PR6632,183.0,5460.0,29.83606557377049,1.4177434312210202,indeterminate
C21633,PR6632,101.0,1125.0,11.138613861386139,0.2921174652241113,indeterminate
C21633,PR6378,100.0,1045.0,10.45,0.2713446676970634,indeterminate
C21633,PR6632,125.0,2110.0,16.88,0.5478825347758888,indeterminate
C21633,PR6632,101.0,1400.0,13.861386138613861,0.3635239567233385,indeterminate
C21633,PR6632,103.0,1290.0,12.524271844660195,0.33496136012364763,indeterminate
C21633,PR6436,224.0,3125.0,13.950892857142858,0.8114374034003091,indeterminate
C21633,PR6436,196.0,2340.0,11.938775510204081,0.6076043276661515,indeterminate
C21633,PR6436,937.0,10910.0,11.643543223052294,2.8328902627511594,indeterminate
C21633,PR6632,105.0,1250.0,11.904761904761905,0.32457496136012365,indeterminate
C21633,PR6632,107.0,1690.0,15.794392523364486,0.43882534775888715,indeterminate
C21633,PR6436,1157.0,18575.0,16.05445116681072,4.8231839258114375,indeterminate
C21633,PR6436,733.0,10705.0,14.604365620736699,2.7796599690880988,indeterminate
C21633,PR6632,101.0,1020.0,10.099009900990099,0.2648531684698609,indeterminate
C21633,PR6632,105.0,1440.0,13.714285714285714,0.37391035548686247,indeterminate
C21633,PR6436,141.0,2405.0,17.05673758865248,0.6244822256568779,indeterminate
C21633,PR6436,194.0,3265.0,16.829896907216494,0.847789799072643,indeterminate
C21633,PR6436,248.0,3005.0,12.116935483870968,0.7802782071097373,indeterminate
C21633,PR6436,1043.0,16895.0,16.198465963566633,4.386955177743431,indeterminate
C21633,PR6436,120.0,1290.0,10.75,0.33496136012364763,indeterminate
C21633,PR6632,107.0,1630.0,15.233644859813085,0.42324574961360123,indeterminate
C21633,PR6436,116.0,1325.0,11.422413793103448,0.34404945904173106,indeterminate
C21633,PR6632,113.0,2295.0,20.309734513274336,0.595919629057187,indeterminate
C21633,PR6632,102.0,2075.0,20.34313725490196,0.5387944358578053,indeterminate
C21633,PR6436,1072.0,16345.0,15.247201492537313,4.244142194744977,indeterminate
C21633,PR6632,107.0,1395.0,13.037383177570094,0.362225656877898,indeterminate
C22269,PR6226,2838.0,11155.0,3.930584918957012,1.4493287137288868,indeterminate
C22269,PR6226,3594.0,15085.0,4.1972732331663885,1.9599393676916412,indeterminate
C22269,PR6226,3566.0,17540.0,4.918676388109927,2.2789086184495453,indeterminate
C22269,PR6226,2372.0,3535.0,1.4903035413153456,0.4592897358163707,indeterminate
C22269,PR6276,123.0,1230.0,10.0,0.15980944131658725,indeterminate
C22269,PR6395,133.0,1245.0,9.360902255639099,0.1617583369423993,indeterminate
C22269,PR6233,130.0,1160.0,8.923076923076923,0.15071459506279775,No
C22269,PR6233,533.0,3520.0,6.6041275797373356,0.45734084019055865,indeterminate
C22269,PR6226,3693.0,18245.0,4.940427836447332,2.370506712862711,indeterminate
C22269,PR6397,693.0,5925.0,8.54978354978355,0.7698137721957558,indeterminate
C22269,PR6226,2460.0,12490.0,5.0772357723577235,1.6227804244261586,indeterminate
C22269,PR6395,133.0,1230.0,9.24812030075188,0.15980944131658725,indeterminate
C22004,PR6130,103.0,1015.0,9.854368932038835,0.36922517279010547,No
C22004,PR6162,215.0,2025.0,9.418604651162791,0.7366315023644961,indeterminate
C22004,PR6162,901.0,7780.0,8.634850166481687,2.8301200436522373,indeterminate
C22004,PR6249,120.0,1095.0,9.125,0.3983266642415424,indeterminate
C22004,PR6162,193.0,1830.0,9.481865284974093,0.6656966169516187,indeterminate
C21546,PR6360,121.0,1765.0,14.586776859504132,0.308611394433921,indeterminate
C21546,PR6360,252.0,4475.0,17.75793650793651,0.782456651610083,indeterminate
C21546,PR6351,127.0,1455.0,11.456692913385826,0.25440769342852976,indeterminate
C21546,PR6360,477.0,9055.0,18.9832285115304,1.5832726213026374,indeterminate
C21546,PR6360,144.0,2230.0,15.48611111111111,0.3899169459420078,indeterminate
C21546,PR6351,113.0,1230.0,10.88495575221239,0.21506629753752002,No
C21546,PR6346,430.0,9435.0,21.941860465116278,1.6497158676963426,indeterminate
C21546,PR6359,309.0,8260.0,26.73139158576052,1.4442663558210693,indeterminate
C21546,PR6346,105.0,1105.0,10.523809523809524,0.19320996648695904,indeterminate
C21546,PR6360,765.0,25795.0,33.71895424836601,4.510272475593763,indeterminate
C21546,PR6346,105.0,1305.0,12.428571428571429,0.22818009616785662,indeterminate
C21546,PR6360,189.0,2520.0,13.333333333333334,0.4406236339793093,indeterminate
C21333,PR6596,183.0,1250.0,6.830601092896175,0.006567814617637287,indeterminate
C21333,PR6596,183.0,1260.0,6.885245901639344,0.006620357134578385,indeterminate
C21333,PR6253,1144.0,3540.0,3.0944055944055946,0.018600050997148797,No
C21333,PR6678,11711.0,402525.0,34.37153103919392,2.114967663171559,No
C21333,PR6253,1144.0,3545.0,3.0987762237762237,0.018626322255619346,indeterminate
C21333,PR6596,183.0,1260.0,6.885245901639344,0.006620357134578385,No
C21333,PR6678,10218.0,350805.0,34.33206106870229,1.8432177655521989,No
C21333,PR6253,1144.0,3555.0,3.1075174825174825,0.018678864772560446,indeterminate
C21333,PR6678,11711.0,407425.0,34.789941081034925,2.1407134964726975,No
C21333,PR6253,1144.0,3550.0,3.1031468531468533,0.018652593514089894,indeterminate
C21333,PR6678,9304.0,319205.0,34.30836199484093,1.6771834120183282,No
C21333,PR6596,183.0,1255.0,6.85792349726776,0.006594085876107836,indeterminate
C21333,PR6253,1144.0,3540.0,3.0944055944055946,0.018600050997148797,indeterminate
C21333,PR6678,16052.0,552480.0,34.41814104161475,2.9028689759617987,No
C21333,PR6678,11711.0,402425.0,34.36299205874818,2.114442238002148,No
C21333,PR6678,11116.0,381865.0,34.352734796689454,2.00641482317125,No
C21333,PR6678,11525.0,395990.0,34.359219088937095,2.0806311283505514,No
C22068,PR6115,1100.0,5470.0,4.972727272727273,0.7085808728279804,indeterminate
C22068,PR6253,182.0,1445.0,7.93956043956044,0.18718452673426542,indeterminate
C22068,PR6119,4794.0,46015.0,9.598456403838131,5.9607584759011925,indeterminate
C22068,PR6115,155.0,5740.0,37.03225806451613,0.7435565283423415,indeterminate
C22068,PR6595,105.0,1600.0,15.238095238095237,0.207263143788806,indeterminate
C22068,PR6119,2011.0,16885.0,8.39632023868722,2.1872738642962433,indeterminate
C22068,PR6115,136.0,1640.0,12.058823529411764,0.21244472238352613,indeterminate
C22068,PR6116,300.0,2240.0,7.466666666666667,0.2901684013043284,indeterminate
C22068,PR6595,144.0,2935.0,20.381944444444443,0.380198329387591,indeterminate
C22068,PR6253,286.0,1115.0,3.8986013986013988,0.14443650332782418,indeterminate
C22068,PR6238,191.0,1445.0,7.56544502617801,0.18718452673426542,indeterminate
C22068,PR6629,377.0,4585.0,12.161803713527851,0.5939384464197972,indeterminate
C22068,PR6115,1116.0,5565.0,4.986559139784946,0.7208871219904408,indeterminate
C22068,PR6115,1130.0,5995.0,5.3053097345132745,0.7765890918836824,indeterminate
C22068,PR6628,136.0,1335.0,9.816176470588236,0.172935185598785,indeterminate
C22068,PR6578,405.0,1640.0,4.049382716049383,0.21244472238352613,indeterminate
C22068,PR6596,177.0,4800.0,27.11864406779661,0.621789431366418,indeterminate
C22068,PR6578,119.0,1185.0,9.957983193277311,0.15350426586858443,indeterminate
C22068,PR6127,103.0,1080.0,10.485436893203884,0.13990262205744405,indeterminate
C22068,PR6596,108.0,1460.0,13.518518518518519,0.18912761870728548,indeterminate
C22068,PR6578,183.0,1165.0,6.366120218579235,0.15091347657122436,indeterminate
C22068,PR6578,2500.0,5300.0,2.12,0.6865591638004198,indeterminate
C22068,PR6461,222.0,2635.0,11.86936936936937,0.34133648992718985,indeterminate
C22068,PR6119,5511.0,51975.0,9.431137724550899,6.732813686514494,indeterminate
C22068,PR6238,183.0,1445.0,7.896174863387978,0.18718452673426542,indeterminate
C22068,PR6238,315.0,1445.0,4.587301587301587,0.18718452673426542,indeterminate
C22068,PR6119,3600.0,36090.0,10.025,4.675079287086255,indeterminate
C22068,PR6578,238.0,1220.0,5.126050420168068,0.15803814713896458,indeterminate
C22068,PR6629,387.0,8420.0,21.757105943152453,1.0907222941885915,indeterminate
C21493,PR6357,155.0,4060.0,26.193548387096776,0.3413517679480592,indeterminate
C21493,PR6353,301.0,16650.0,55.3156146179402,1.3998785557475828,indeterminate
C21493,PR6353,184.0,15775.0,85.7336956521739,1.3263113643794666,indeterminate
C21493,PR6356,147.0,3610.0,24.5578231292517,0.3035172123873138,indeterminate
C21493,PR6357,276.0,9260.0,33.55072463768116,0.778551076650007,indeterminate
C21493,PR6351,103.0,1220.0,11.844660194174757,0.10257368396468775,No
C21493,PR6357,220.0,4025.0,18.295454545454547,0.3384090802933346,indeterminate
C21493,PR6357,106.0,1315.0,12.40566037735849,0.1105609790275118,indeterminate
C21493,PR6344,763.0,55605.0,72.87680209698559,4.675089915456117,indeterminate
C21493,PR6351,133.0,2580.0,19.398496240601503,0.21691811854827409,indeterminate
C21493,PR6344,528.0,34520.0,65.37878787878788,2.902330795459853,indeterminate
C21493,PR6357,266.0,9125.0,34.30451127819549,0.7672007099817834,indeterminate
C21493,PR6357,594.0,22325.0,37.58417508417509,1.8770143397636507,indeterminate
C21493,PR6356,120.0,1465.0,12.208333333333334,0.12317249754776029,indeterminate
C21493,PR6351,205.0,16480.0,80.39024390243902,1.3855855014246345,indeterminate
C21493,PR6356,108.0,1420.0,13.148148148148149,0.11938904199168573,indeterminate
C21493,PR6353,158.0,11310.0,71.58227848101266,0.9509084964267365,indeterminate
C21493,PR6357,146.0,3345.0,22.910958904109588,0.28123686300154144,indeterminate
C22135,PR6115,5544.0,27160.0,4.898989898989899,2.7050715110951757,indeterminate
C22135,PR6539,2711.0,17650.0,6.510512725931391,1.7578980917094937,indeterminate
C22135,PR6165,112.0,3015.0,26.919642857142858,0.30028684116170673,indeterminate
C22135,PR6549,1441.0,24645.0,17.102706453851493,2.4545834827297717,indeterminate
C22135,PR6552,400.0,2690.0,6.725,0.2679176128441098,indeterminate
C22135,PR6165,125.0,4060.0,32.48,0.40436635990597986,indeterminate
C22135,PR6609,102.0,1440.0,14.117647058823529,0.14342058085335246,indeterminate
C22135,PR6165,133.0,5040.0,37.89473684210526,0.5019720329867337,indeterminate
C22135,PR6549,1777.0,29665.0,16.693866066404052,2.9545635632046534,indeterminate
C22135,PR6549,341.0,5535.0,16.2316715542522,0.5512728576550735,indeterminate
C22135,PR6549,1166.0,17150.0,14.708404802744425,1.7080992789131908,indeterminate
C22135,PR6549,1238.0,17075.0,13.792407108239095,1.7006294569937452,indeterminate
C22135,PR6539,912.0,4885.0,5.356359649122807,0.4865344010198797,indeterminate
C22135,PR6549,1227.0,20315.0,16.556642216788916,2.0233257639137885,indeterminate
C22135,PR6539,952.0,5070.0,5.32563025210084,0.5049599617545117,indeterminate
C22135,PR6552,1527.0,14070.0,9.214145383104126,1.4013385920879646,indeterminate
C22135,PR6115,133.0,1240.0,9.323308270676693,0.12350105573483129,indeterminate
C22135,PR6116,100.0,1025.0,10.25,0.10208756623242102,indeterminate
C22135,PR6115,400.0,2815.0,7.0375,0.28036731604318554,indeterminate
C22135,PR6549,1524.0,9035.0,5.928477690288714,0.8998645472291941,indeterminate
